timestamp,event,char_type,score,hp,mana,player_x,player_y,enemy_x,enemy_y,enemy_dist,item_type,survival_time
80.85,position,Sheep,10,100,25,343.0,424.0,360.2,320.3,105.1,,80.85
81.85,position,Sheep,10,100,25,292.0,454.0,360.0,392.3,91.8,,81.85
81.85,enemy_proximity,Sheep,10,100,25,292.0,454.0,360.0,392.3,91.8,,81.85
82.85,position,Sheep,10,100,25,223.0,484.0,309.2,427.9,102.9,,82.85
83.84,position,Sheep,10,100,25,175.0,481.0,249.8,457.1,78.5,,83.84
83.84,enemy_proximity,Sheep,10,100,25,175.0,481.0,249.8,457.1,78.5,,83.84
84.83,position,Sheep,10,100,25,100.0,385.0,189.8,470.7,124.2,,84.83
85.83,position,Sheep,10,100,25,85.0,289.0,179.1,403.4,148.1,,85.83
85.86,item_collect,Sheep,12,100,25,85.0,283.0,176.9,402.4,150.7,star,85.86
86.82,position,Sheep,12,100,25,118.0,145.0,124.8,369.4,224.5,,86.82
87.77,item_collect,Sheep,12,100,25,220.0,115.0,95.7,314.6,235.1,wall,87.77
87.82,position,Sheep,12,100,25,229.0,115.0,94.9,311.1,237.5,,87.82
88.81,position,Sheep,12,100,25,409.0,115.0,90.5,251.3,346.4,,88.81
89.8,position,Sheep,12,100,25,424.0,82.0,90.0,179.3,347.8,,89.8
90.8,position,Sheep,12,100,25,514.0,100.0,128.1,128.0,387.0,,90.8
91.81,position,Sheep,12,100,25,481.0,211.0,199.4,120.6,295.8,,91.81
92.8,position,Sheep,12,100,25,508.0,274.0,262.3,135.0,282.3,,92.8
93.79,position,Sheep,12,100,25,499.0,424.0,297.1,189.8,309.2,,93.79
94.07,item_collect,Sheep,14,100,25,550.0,424.0,311.8,201.3,326.1,star,94.07
94.54,item_collect,Sheep,16,100,25,580.0,454.0,344.8,207.5,340.7,star,94.54
94.79,position,Sheep,16,100,25,604.0,454.0,352.4,223.8,341.0,,94.79
95.78,position,Sheep,16,100,25,643.0,484.0,368.8,289.3,336.3,,95.78
96.64,item_collect,Sheep,18,100,25,580.0,544.0,413.7,319.5,279.4,star,96.64
96.79,position,Sheep,18,100,25,553.0,544.0,415.4,330.2,254.3,,96.79
97.37,item_collect,Sheep,18,100,25,535.0,523.0,419.0,372.0,190.4,trap,97.37
97.78,position,Sheep,18,100,25,535.0,448.0,419.7,402.0,124.2,,97.78
98.78,position,Sheep,18,100,25,574.0,415.0,457.3,446.0,120.8,,98.78
99.77,position,Sheep,18,100,25,574.0,358.0,516.1,422.9,87.0,,99.77
99.77,enemy_proximity,Sheep,18,100,25,574.0,358.0,516.1,422.9,87.0,,99.77
100.68,item_collect,Sheep,18,100,25,550.0,295.0,542.5,421.2,126.4,shield,100.68
100.68,item_collect,Sheep,18,100,25,550.0,295.0,542.5,421.2,126.4,clock,100.68
100.76,position,Sheep,18,100,25,580.0,295.0,544.8,421.1,130.9,,100.76
101.76,position,Sheep,18,100,25,664.0,193.0,563.0,403.5,233.5,,101.76
102.76,position,Sheep,18,100,25,559.0,124.0,565.6,372.8,248.9,,102.76
103.76,position,Sheep,18,100,25,475.0,64.0,512.9,333.9,272.6,,103.76
104.76,position,Sheep,18,100,25,391.0,124.0,453.8,325.8,211.3,,104.76
105.75,position,Sheep,18,100,25,331.0,94.0,399.8,294.9,212.4,,105.75
106.21,item_collect,Sheep,20,100,25,295.0,130.0,372.3,294.1,181.4,star,106.21
106.74,position,Sheep,20,100,25,265.0,151.0,362.0,251.2,139.4,,106.74
107.74,position,Sheep,20,100,25,214.0,82.0,310.7,205.4,156.8,,107.74
107.79,item_collect,Sheep,20,100,25,205.0,73.0,309.1,201.5,165.4,wall,107.79
108.73,position,Sheep,20,100,25,85.0,25.0,302.3,167.4,259.8,,108.73
109.73,position,Sheep,20,100,25,25.0,100.0,243.2,123.8,219.5,,109.73
109.9,item_collect,Sheep,20,100,25,25.0,130.0,229.3,122.2,204.4,clock,109.9
110.73,position,Sheep,20,100,25,151.0,178.0,159.3,120.1,58.5,,110.73
110.73,enemy_proximity,Sheep,20,100,25,151.0,178.0,159.3,120.1,58.5,,110.73
111.02,item_collect,Sheep,20,100,25,151.0,190.0,135.5,120.1,71.6,heal,111.02
111.68,item_collect,Sheep,22,100,25,241.0,220.0,128.4,168.1,124.0,star,111.68
111.73,position,Sheep,22,100,25,247.0,238.0,132.1,170.1,133.5,,111.73
112.72,position,Sheep,22,100,25,265.0,346.0,196.2,210.4,152.0,,112.72
113.57,item_collect,Sheep,22,100,25,181.0,400.0,208.9,279.9,123.3,shield,113.57
113.72,position,Sheep,22,100,25,175.0,427.0,209.3,292.5,138.8,,113.72
113.89,item_collect,Sheep,24,100,25,160.0,454.0,209.6,306.5,155.6,star,113.89
114.71,item_collect,Sheep,24,100,25,118.0,490.0,210.0,375.1,147.1,heal,114.71
114.72,position,Sheep,24,100,25,121.0,493.0,208.7,375.8,146.4,,114.72
115.21,item_collect,Sheep,24,100,25,100.0,544.0,185.7,405.6,162.8,wall,115.21
115.37,item_collect,Sheep,24,100,25,70.0,544.0,183.9,419.5,168.8,shield,115.37
115.71,item_collect,Sheep,26,100,25,25.0,523.0,170.6,440.2,167.5,star,115.71
115.72,position,Sheep,26,100,25,25.0,520.0,169.3,440.8,164.6,,115.72
116.39,item_collect,Sheep,26,100,25,34.0,400.0,114.3,448.9,94.0,trap,116.39
116.72,position,Sheep,26,100,25,91.0,385.0,96.3,434.1,49.3,,116.72
116.72,enemy_proximity,Sheep,26,100,25,91.0,385.0,96.3,434.1,49.3,,116.72
117.73,position,Sheep,26,100,25,214.0,385.0,136.5,392.5,77.9,,117.73
117.73,enemy_proximity,Sheep,26,100,25,214.0,385.0,136.5,392.5,77.9,,117.73
118.38,item_collect,Sheep,26,100,25,214.0,280.0,158.3,391.2,124.4,wall,118.38
118.73,position,Sheep,26,100,25,262.0,217.0,168.4,390.8,197.4,,118.73
119.72,position,Sheep,26,100,25,367.0,91.0,192.4,390.3,346.5,,119.72
120.71,position,Sheep,26,100,25,406.0,25.0,206.0,354.1,385.1,,120.71
121.7,position,Sheep,26,100,25,445.0,94.0,209.9,270.2,293.9,,121.7
122.69,position,Sheep,26,100,25,517.0,154.0,275.3,241.2,256.9,,122.69
123.69,position,Sheep,26,100,25,646.0,184.0,346.7,211.7,300.6,,123.69
124.26,item_collect,Sheep,26,100,25,670.0,184.0,383.5,193.1,286.7,heal,124.26
124.69,position,Sheep,26,100,25,724.0,193.0,418.4,183.8,305.7,,124.69
125.69,position,Sheep,26,100,25,691.0,175.0,490.5,157.0,201.3,,125.69
126.69,position,Sheep,26,100,25,655.0,265.0,568.7,156.0,139.0,,126.69
127.69,position,Sheep,26,100,25,547.0,304.0,583.6,231.6,81.1,,127.69
127.69,enemy_proximity,Sheep,26,100,25,547.0,304.0,583.6,231.6,81.1,,127.69
128.68,position,Sheep,26,100,25,445.0,331.0,572.1,294.7,132.2,,128.68
129.69,position,Sheep,26,100,25,415.0,472.0,502.0,327.2,168.9,,129.69
130.22,item_collect,Sheep,26,100,25,460.0,544.0,473.8,341.2,203.3,trap,130.22
130.68,position,Sheep,26,100,25,484.0,544.0,478.5,380.0,164.1,,130.68
130.91,item_collect,Sheep,26,100,25,490.0,511.0,479.2,399.6,111.9,heal,130.91
131.68,position,Sheep,26,100,25,544.0,511.0,479.9,464.0,79.5,,131.68
131.68,enemy_proximity,Sheep,26,100,25,544.0,511.0,479.9,464.0,79.5,,131.68
132.67,position,Sheep,26,100,25,622.0,544.0,522.6,507.0,106.1,,132.67
133.67,position,Sheep,26,100,25,661.0,466.0,534.7,499.5,130.7,,133.67
134.68,position,Sheep,26,100,25,664.0,382.0,538.6,466.2,151.0,,134.68
135.54,item_collect,Sheep,28,100,25,724.0,370.0,562.3,452.4,181.5,star,135.54
135.68,position,Sheep,28,100,25,724.0,346.0,564.9,441.5,185.6,,135.68
136.67,position,Sheep,28,100,25,631.0,265.0,555.6,367.0,126.8,,136.67
137.47,item_collect,Sheep,30,100,25,523.0,235.0,527.6,323.7,88.8,star,137.47
137.67,position,Sheep,30,100,25,505.0,235.0,509.0,326.8,91.9,,137.67
137.67,enemy_proximity,Sheep,30,100,25,505.0,235.0,509.0,326.8,91.9,,137.67
138.12,item_collect,Sheep,30,100,25,475.0,193.0,484.5,303.0,110.4,wall,138.12
138.67,position,Sheep,30,100,25,403.0,94.0,472.7,278.9,197.6,,138.67
139.65,position,Sheep,30,100,25,286.0,34.0,403.3,270.5,264.0,,139.65
140.64,position,Sheep,30,100,25,304.0,55.0,345.7,216.8,167.1,,140.64
141.63,position,Sheep,30,100,25,304.0,109.0,301.2,150.9,42.0,,141.63
141.63,enemy_proximity,Sheep,30,100,25,304.0,109.0,301.2,150.9,42.0,,141.63
141.73,item_collect,Sheep,30,100,25,310.0,91.0,300.8,141.3,51.1,shield,141.73
142.62,position,Sheep,30,100,25,403.0,25.0,345.6,90.7,87.3,,142.62
142.62,enemy_proximity,Sheep,30,100,25,403.0,25.0,345.6,90.7,87.3,,142.62
143.62,position,Sheep,30,100,25,409.0,124.0,402.9,32.4,91.8,,143.62
143.62,enemy_proximity,Sheep,30,100,25,409.0,124.0,402.9,32.4,91.8,,143.62
144.62,position,Sheep,30,100,25,391.0,217.0,402.9,114.6,103.1,,144.62
145.51,item_collect,Sheep,30,100,25,358.0,340.0,387.8,196.1,147.0,trap,145.51
145.62,position,Sheep,30,100,25,364.0,361.0,377.8,201.1,160.5,,145.62
146.61,position,Sheep,30,100,25,295.0,424.0,360.5,292.8,146.6,,146.61
147.61,position,Sheep,30,100,25,295.0,385.0,360.0,388.8,65.1,,147.61
147.61,enemy_proximity,Sheep,30,100,25,295.0,385.0,360.0,388.8,65.1,,147.61
148.61,position,Sheep,30,100,25,205.0,343.0,307.8,407.0,121.1,,148.61
149.6,position,Sheep,30,100,25,190.0,205.0,280.0,385.1,201.3,,149.6
150.59,position,Sheep,30,100,25,43.0,121.0,250.9,364.9,320.5,,150.59
150.99,item_collect,Sheep,32,100,25,25.0,73.0,235.6,363.1,358.5,star,150.99
151.59,position,Sheep,32,100,25,64.0,43.0,214.6,334.4,328.0,,151.59
152.58,position,Sheep,32,100,25,211.0,25.0,210.1,238.6,213.6,,152.58
153.58,position,Sheep,32,100,25,304.0,124.0,210.0,142.6,95.8,,153.58
153.58,enemy_proximity,Sheep,32,100,25,304.0,124.0,210.0,142.6,95.8,,153.58
154.57,position,Sheep,32,100,25,265.0,253.0,284.7,145.1,109.6,,154.57
155.57,position,Sheep,32,100,25,184.0,214.0,286.5,231.3,103.9,,155.57
156.55,item_collect,Sheep,32,100,25,103.0,178.0,204.0,218.9,109.0,clock,156.55
156.57,position,Sheep,32,100,25,97.0,178.0,202.5,218.3,112.9,,156.57
157.32,item_collect,Sheep,34,100,25,103.0,334.0,143.9,189.2,150.4,star,157.32
157.32,item_collect,Sheep,36,100,25,103.0,334.0,143.9,189.2,150.4,star,157.32
157.56,position,Sheep,36,100,25,121.0,346.0,120.7,183.7,162.3,,157.56
158.57,position,Sheep,36,100,25,211.0,394.0,90.7,258.2,181.4,,158.57
159.57,position,Sheep,36,100,25,178.0,520.0,113.4,343.9,187.6,,159.57
159.57,item_collect,Sheep,36,100,25,178.0,520.0,113.4,343.9,187.6,wall,159.57
160.56,position,Sheep,36,100,25,301.0,451.0,164.1,387.5,150.9,,160.56
161.56,position,Sheep,36,100,25,388.6,393.4,242.3,363.3,149.4,,161.56
162.19,item_collect,Sheep,36,100,25,425.8,432.4,287.9,392.3,143.6,shield,162.19
162.49,item_collect,Sheep,36,100,25,428.8,450.4,307.7,410.4,127.6,trap,162.49
162.56,position,Sheep,36,100,25,440.8,450.4,313.6,412.9,132.6,,162.56
163.55,position,Sheep,36,100,25,485.8,402.4,399.0,392.6,87.3,,163.55
163.55,enemy_proximity,Sheep,36,100,25,485.8,402.4,399.0,392.6,87.3,,163.55
164.55,position,Sheep,36,100,25,485.8,438.4,430.6,440.3,55.3,,164.55
164.55,enemy_proximity,Sheep,36,100,25,485.8,438.4,430.6,440.3,55.3,,164.55
165.55,position,Sheep,36,100,25,545.8,483.4,487.8,499.6,60.2,,165.55
165.55,enemy_proximity,Sheep,36,100,25,545.8,483.4,487.8,499.6,60.2,,165.55
165.84,item_collect,Sheep,36,100,25,545.8,429.4,515.6,506.2,82.5,wall,165.84
166.55,position,Sheep,36,100,25,449.8,315.4,501.2,508.0,199.3,,166.55
167.55,position,Sheep,36,100,25,355.0,232.0,448.0,453.5,240.3,,167.55
168.56,position,Sheep,36,100,25,268.0,115.0,392.6,394.1,305.6,,168.56
169.34,item_collect,Sheep,38,100,25,163.0,25.0,355.9,341.4,370.6,star,169.34
169.55,position,Sheep,38,100,25,145.0,25.0,340.6,329.6,362.0,,169.55
170.55,position,Sheep,38,100,25,115.0,64.0,275.1,277.6,266.9,,170.55
171.54,position,Sheep,38,100,25,115.0,145.0,214.0,223.2,126.2,,171.54
172.16,item_collect,Sheep,40,100,25,70.0,244.0,160.5,205.6,98.3,star,172.16
172.33,item_collect,Sheep,42,100,25,40.0,244.0,151.7,191.3,123.6,star,172.33
172.55,position,Sheep,42,100,25,25.0,278.2,129.5,184.3,140.5,,172.55
173.55,position,Sheep,42,90,25,33.4,326.2,47.7,232.3,95.0,,173.55
173.55,enemy_proximity,Sheep,42,90,25,33.4,326.2,47.7,232.3,95.0,,173.55
174.54,position,Sheep,42,90,25,89.8,337.0,48.7,323.4,43.3,,174.54
174.54,enemy_proximity,Sheep,42,90,25,89.8,337.0,48.7,323.4,43.3,,174.54
175.04,item_collect,Sheep,42,90,25,155.8,310.0,102.3,329.1,56.8,clock,175.04
175.14,item_collect,Sheep,42,90,25,191.8,298.0,113.1,329.3,84.7,trap,175.14
175.54,position,Sheep,42,91,25,155.8,208.0,146.3,312.5,104.9,,175.54
176.54,position,Sheep,42,92,25,221.8,178.0,208.3,246.4,69.7,,176.54
176.54,enemy_proximity,Sheep,42,92,25,221.8,178.0,208.3,246.4,69.7,,176.54
177.53,position,Sheep,42,93,25,137.8,118.0,209.9,171.9,90.0,,177.53
177.53,enemy_proximity,Sheep,42,93,25,137.8,118.0,209.9,171.9,90.0,,177.53
178.53,position,Sheep,42,94,25,125.8,187.0,205.4,131.6,97.0,,178.53
178.53,enemy_proximity,Sheep,42,94,25,125.8,187.0,205.4,131.6,97.0,,178.53
178.56,item_collect,Sheep,44,94,25,131.8,187.0,204.1,131.0,91.4,star,178.56
179.53,position,Sheep,44,95,25,200.8,217.0,180.8,122.5,96.6,,179.53
179.53,enemy_proximity,Sheep,44,95,25,200.8,217.0,180.8,122.5,96.6,,179.53
180.53,position,Sheep,44,96,25,275.8,277.0,208.4,181.9,116.6,,180.53
181.52,position,Sheep,44,97,25,305.8,412.0,210.0,289.8,155.3,,181.52
182.51,position,Sheep,44,98,25,365.8,526.0,257.1,362.4,196.4,,182.51
183.5,position,Sheep,44,99,25,425.8,505.0,314.0,442.1,128.3,,183.5
183.8,item_collect,Sheep,46,99,25,431.8,547.0,330.5,468.1,128.4,star,183.8
184.51,position,Sheep,46,100,25,485.8,481.0,404.6,479.3,81.2,,184.51
184.51,enemy_proximity,Sheep,46,100,25,485.8,481.0,404.6,479.3,81.2,,184.51
185.5,position,Sheep,46,100,25,485.8,301.0,476.0,417.7,117.2,,185.5
186.45,item_collect,Sheep,46,100,25,491.8,208.0,479.9,315.3,108.0,wall,186.45
186.5,position,Sheep,46,100,25,482.8,199.0,480.0,309.9,111.0,,186.5
186.96,item_collect,Sheep,48,100,25,398.8,124.0,475.0,280.8,174.3,star,186.96
187.49,position,Sheep,48,100,25,365.8,55.0,420.5,271.2,223.1,,187.49
188.49,position,Sheep,48,100,25,404.8,28.0,390.4,182.1,154.8,,188.49
189.05,item_collect,Sheep,48,100,25,428.8,88.0,401.5,128.4,48.7,trap,189.05
189.48,position,Sheep,48,100,25,506.8,97.0,431.2,97.2,75.6,,189.48
189.48,enemy_proximity,Sheep,48,100,25,506.8,97.0,431.2,97.2,75.6,,189.48
190.48,damage,Sheep,48,50,25,509.8,157.0,506.7,129.7,27.5,,190.48
190.48,position,Sheep,48,50,25,509.8,157.0,506.7,129.7,27.5,,190.48
190.48,enemy_proximity,Sheep,48,50,25,509.8,157.0,506.7,129.7,27.5,,190.48
191.48,position,Sheep,48,50,25,449.8,187.0,488.7,155.9,49.8,,191.48
191.48,enemy_proximity,Sheep,48,50,25,449.8,187.0,488.7,155.9,49.8,,191.48
192.47,position,Sheep,48,50,25,365.8,286.0,453.5,175.4,141.1,,192.47
193.0,item_collect,Sheep,48,70,25,425.8,280.0,430.6,178.3,101.9,heal,193.0
193.27,item_collect,Sheep,48,70,25,401.8,238.0,419.1,178.8,61.7,wall,193.27
193.47,position,Sheep,48,71,25,365.8,235.0,408.3,179.2,70.1,,193.47
193.47,enemy_proximity,Sheep,48,71,25,365.8,235.0,408.3,179.2,70.1,,193.47
194.47,position,Sheep,48,72,25,206.8,235.0,330.5,208.8,126.5,,194.47
195.47,position,Sheep,48,73,25,200.8,301.0,234.9,239.0,70.7,,195.47
195.47,enemy_proximity,Sheep,48,73,25,200.8,301.0,234.9,239.0,70.7,,195.47
196.47,position,Sheep,48,74,25,86.8,268.0,165.8,297.8,84.4,,196.47
196.47,enemy_proximity,Sheep,48,74,25,86.8,268.0,165.8,297.8,84.4,,196.47
196.63,item_collect,Sheep,50,74,25,86.8,280.0,156.5,285.1,69.9,star,196.63
197.46,position,Sheep,50,75,25,128.8,337.0,92.7,313.8,42.9,,197.46
197.46,enemy_proximity,Sheep,50,75,25,128.8,337.0,92.7,313.8,42.9,,197.46
197.79,damage,Sheep,50,25,25,152.8,337.0,128.4,326.3,26.6,,197.79
198.45,position,Sheep,50,25,25,95.8,427.0,113.1,378.6,51.4,,198.45
198.45,enemy_proximity,Sheep,50,25,25,95.8,427.0,113.1,378.6,51.4,,198.45
199.25,item_collect,Sheep,50,25,25,125.8,493.0,91.4,444.5,59.4,trap,199.25
199.44,position,Sheep,50,25,25,125.8,529.0,94.1,466.4,70.2,,199.44
199.44,enemy_proximity,Sheep,50,25,25,125.8,529.0,94.1,466.4,70.2,,199.44
200.45,position,Sheep,50,25,25,26.8,493.0,68.1,538.3,61.3,,200.45
200.45,enemy_proximity,Sheep,50,25,25,26.8,493.0,68.1,538.3,61.3,,200.45
200.78,item_collect,Sheep,50,26,25,26.8,433.0,40.0,534.3,102.1,trap,200.78
201.44,position,Sheep,50,26,25,32.8,388.0,33.1,503.3,115.3,,201.44
202.44,position,Sheep,50,16,25,126.4,388.0,30.5,455.4,117.3,,202.44
203.45,position,Sheep,50,16,25,247.6,358.0,30.1,407.4,223.1,,203.45
204.45,position,Sheep,50,17,25,391.6,298.0,84.3,391.8,321.3,,204.45
205.29,item_collect,Sheep,50,18,25,493.6,337.0,124.3,390.4,373.2,clock,205.29
205.45,position,Sheep,50,18,25,541.6,337.0,132.3,390.3,412.8,,205.45
206.46,position,Sheep,50,19,25,601.6,397.0,180.3,390.1,421.4,,206.46
206.82,item_collect,Sheep,52,20,25,547.6,433.0,196.1,387.2,354.5,star,206.82
207.45,position,Sheep,52,20,25,544.6,535.0,257.3,367.0,332.8,,207.45
208.45,position,Sheep,52,21,25,544.6,535.0,319.9,456.1,238.1,,208.45
209.44,position,Sheep,52,22,25,634.6,508.0,414.0,480.3,222.3,,209.44
209.54,item_collect,Sheep,52,22,25,634.6,490.0,416.4,468.5,219.3,wall,209.54
209.92,item_collect,Sheep,52,23,25,703.6,493.0,456.1,453.2,250.7,shield,209.92
210.44,position,Sheep,52,23,25,724.6,514.0,504.6,424.1,237.7,,210.44
210.75,item_collect,Sheep,52,44,25,700.6,511.0,534.9,435.6,182.1,heal,210.75
210.75,item_collect,Sheep,54,44,25,700.6,511.0,534.9,435.6,182.1,star,210.75
211.44,position,Sheep,54,44,25,724.6,547.0,603.7,468.9,143.9,,211.44
211.67,item_collect,Sheep,54,45,25,697.6,547.0,630.6,475.8,97.8,clock,211.67
211.92,damage,Sheep,54,20,25,685.6,487.0,660.4,478.6,26.6,,211.92
212.44,position,Sheep,54,20,25,643.6,361.0,660.4,478.6,118.8,,212.44
213.43,position,Sheep,54,20,25,427.6,271.0,660.4,478.6,311.9,,213.43
214.36,item_collect,Sheep,54,20,25,391.6,193.0,610.1,474.3,356.2,shield,214.36
214.43,position,Sheep,54,20,25,391.6,181.0,607.1,466.9,358.0,,214.43
214.69,item_collect,Sheep,54,20,25,391.6,133.0,579.0,454.4,372.1,wall,214.69
215.42,position,Sheep,54,21,25,484.6,94.0,521.0,424.5,332.5,,215.42
216.28,item_collect,Sheep,54,22,25,520.0,118.0,480.9,353.2,238.5,trap,216.28
216.43,position,Sheep,54,22,25,547.0,133.0,480.4,335.3,212.9,,216.43
217.42,position,Sheep,54,23,25,634.0,145.0,529.3,244.8,144.6,,217.42
218.29,item_collect,Sheep,56,24,25,724.0,100.0,569.3,166.0,168.2,star,218.29
218.42,position,Sheep,56,24,25,724.0,76.0,582.1,158.2,164.0,,218.42
218.81,item_collect,Sheep,56,24,25,703.0,28.0,615.3,150.2,150.4,trap,218.81
219.42,position,Sheep,56,25,25,724.0,88.0,633.8,129.7,99.3,,219.42
219.42,enemy_proximity,Sheep,56,25,25,724.0,88.0,633.8,129.7,99.3,,219.42
219.91,damage,Sheep,56,1,25,685.0,124.0,657.0,124.2,28.0,,219.91
220.41,position,Sheep,56,1,25,625.0,124.0,657.0,124.2,32.0,,220.41
220.41,enemy_proximity,Sheep,56,1,25,625.0,124.0,657.0,124.2,32.0,,220.41
221.4,position,Sheep,56,1,25,591.4,25.0,657.0,124.2,119.0,,221.4
222.39,position,Sheep,56,1,25,487.0,25.0,639.5,112.5,175.9,,222.39
223.39,position,Sheep,56,2,25,418.0,124.0,631.6,84.7,217.2,,223.39
224.38,position,Sheep,56,3,25,304.0,85.0,580.2,148.3,283.4,,224.38
225.38,position,Sheep,56,4,25,268.0,154.0,471.5,171.0,204.2,,225.38
225.74,item_collect,Sheep,56,4,25,253.0,115.0,428.5,178.6,186.7,trap,225.74
226.37,position,Sheep,56,5,25,139.0,115.0,370.1,147.2,233.4,,226.37
227.07,item_collect,Sheep,56,26,25,43.0,151.0,324.9,92.9,287.8,heal,227.07
227.37,position,Sheep,56,26,25,28.0,151.0,297.9,108.2,273.3,,227.37
228.37,position,Sheep,56,27,25,97.0,208.0,179.5,119.9,120.7,,228.37
229.36,position,Sheep,56,28,25,28.0,316.0,102.5,146.7,185.0,,229.36
230.36,position,Sheep,56,29,25,157.0,322.0,92.1,193.2,144.2,,230.36
230.43,item_collect,Sheep,56,29,25,157.0,310.0,91.9,196.4,130.9,trap,230.43
231.35,position,Sheep,56,30,25,217.0,382.0,90.4,241.2,189.3,,231.35
232.35,position,Sheep,56,31,25,232.0,355.0,93.6,317.0,143.5,,232.35
233.35,position,Sheep,56,32,25,277.0,319.0,198.3,307.0,79.6,,233.35
233.35,enemy_proximity,Sheep,56,32,25,277.0,319.0,198.3,307.0,79.6,,233.35
234.35,position,Sheep,56,33,25,424.0,313.0,265.1,329.9,159.8,,234.35
234.41,item_collect,Sheep,56,33,25,430.0,325.0,266.4,322.0,163.6,clock,234.41
235.34,position,Sheep,56,34,25,490.0,421.0,368.6,300.3,171.2,,235.34
236.14,item_collect,Sheep,56,55,25,544.0,433.0,453.9,326.3,139.7,heal,236.14
236.14,item_collect,Sheep,56,75,25,544.0,433.0,453.9,326.3,139.7,heal,236.14
236.34,position,Sheep,56,75,25,610.0,475.0,470.6,338.9,194.8,,236.34
236.34,item_collect,Sheep,56,75,25,610.0,475.0,470.6,338.9,194.8,shield,236.34
237.33,position,Sheep,56,76,25,637.0,475.0,527.3,422.8,121.5,,237.33
238.32,position,Sheep,56,77,25,667.0,397.0,624.9,475.1,88.7,,238.32
238.32,enemy_proximity,Sheep,56,77,25,667.0,397.0,624.9,475.1,88.7,,238.32
239.17,item_collect,Sheep,58,78,25,577.0,403.0,659.4,398.4,82.6,star,239.17
239.32,position,Sheep,58,78,25,568.0,430.0,659.7,380.4,104.3,,239.32
240.33,position,Sheep,58,79,25,478.0,451.0,574.1,392.9,112.3,,240.33
241.32,position,Sheep,58,80,25,415.0,484.0,477.4,438.2,77.4,,241.32
241.32,enemy_proximity,Sheep,58,80,25,415.0,484.0,477.4,438.2,77.4,,241.32
241.39,item_collect,Sheep,58,80,25,403.0,475.0,470.0,441.4,75.0,clock,241.39
241.98,item_collect,Sheep,60,81,25,343.0,415.0,424.0,418.0,81.1,star,241.98
242.32,position,Sheep,60,81,25,367.0,421.0,392.6,394.1,37.1,,242.32
242.32,enemy_proximity,Sheep,60,81,25,367.0,421.0,392.6,394.1,37.1,,242.32
242.42,damage,Sheep,60,56,25,367.0,415.0,379.5,392.5,25.8,,242.42
242.64,item_collect,Sheep,62,56,25,367.0,337.0,379.5,392.5,56.8,star,242.64
243.32,position,Sheep,62,56,25,397.0,205.0,379.5,392.5,188.3,,243.32
243.75,item_collect,Sheep,64,56,25,430.0,181.0,379.5,392.5,217.4,star,243.75
244.31,position,Sheep,64,56,25,463.0,181.0,379.5,392.5,227.3,,244.31
245.31,position,Sheep,64,56,25,358.0,115.0,360.1,281.2,166.2,,245.31
246.31,position,Sheep,64,57,25,316.0,94.0,386.4,162.4,98.2,,246.31
246.31,enemy_proximity,Sheep,64,57,25,316.0,94.0,386.4,162.4,98.2,,246.31
247.31,position,Sheep,64,58,25,298.0,154.0,307.9,101.6,53.4,,247.31
247.31,enemy_proximity,Sheep,64,58,25,298.0,154.0,307.9,101.6,53.4,,247.31
248.3,position,Sheep,64,59,25,241.0,244.0,292.3,228.2,53.7,,248.3
248.3,enemy_proximity,Sheep,64,59,25,241.0,244.0,292.3,228.2,53.7,,248.3
248.6,item_collect,Sheep,64,80,25,208.0,223.0,254.3,237.8,48.6,heal,248.6
249.29,position,Sheep,64,80,25,178.0,115.0,211.3,179.7,72.8,,249.29
249.29,enemy_proximity,Sheep,64,80,25,178.0,115.0,211.3,179.7,72.8,,249.29
250.21,item_collect,Sheep,64,81,25,88.0,163.0,137.4,120.7,65.0,shield,250.21
250.21,item_collect,Sheep,64,81,25,88.0,163.0,137.4,120.7,65.0,clock,250.21
250.29,position,Sheep,64,81,25,64.0,139.0,130.3,126.6,67.5,,250.29
250.29,enemy_proximity,Sheep,64,81,25,64.0,139.0,130.3,126.6,67.5,,250.29
250.47,item_collect,Sheep,66,82,25,28.0,73.0,112.6,140.6,108.2,star,250.47
251.28,position,Sheep,66,82,25,64.0,25.0,34.6,101.4,81.8,,251.28
251.28,enemy_proximity,Sheep,66,82,25,64.0,25.0,34.6,101.4,81.8,,251.28
252.28,position,Sheep,66,83,25,136.0,56.2,108.7,64.4,28.5,,252.28
252.28,enemy_proximity,Sheep,66,83,25,136.0,56.2,108.7,64.4,28.5,,252.28
252.65,damage,Sheep,66,33,25,156.4,38.2,140.7,49.7,19.5,,252.65
253.28,position,Sheep,66,33,25,270.4,35.2,218.8,30.9,51.8,,253.28
253.28,enemy_proximity,Sheep,66,33,25,270.4,35.2,218.8,30.9,51.8,,253.28
254.27,position,Sheep,66,33,25,273.4,155.2,298.6,93.7,66.4,,254.27
254.27,enemy_proximity,Sheep,66,33,25,273.4,155.2,298.6,93.7,66.4,,254.27
254.8,item_collect,Sheep,66,33,25,309.4,206.2,299.9,164.1,43.1,wall,254.8
255.27,position,Sheep,66,33,25,393.4,278.2,317.9,203.2,106.5,,255.27
256.26,position,Sheep,66,34,25,484.0,358.0,379.5,293.4,122.9,,256.26
257.26,position,Sheep,66,35,25,571.0,295.0,497.6,329.4,81.1,,257.26
257.26,enemy_proximity,Sheep,66,35,25,571.0,295.0,497.6,329.4,81.1,,257.26
